triple,stv,truth
Eric Byler directed Americanese,0.34250992539999997,1
Maria Josepha of Saxony isMarriedTo Ferdinand VII of Spain,0.4106097221,1
Dani Levy directed Alles auf Zucker!,0.42764258380000003,1
Umaru Yar'Adua isMarriedTo Turai Yar'Adua,0.4586651325,1
Saeed Akhtar Mirza directed Arvind Desai Ki Ajeeb Dastaan,0.7166872025,1
Prince George Valdemar of Denmark isMarriedTo Princess Anne of Denmark,0.42764258380000003,1
Guan Hu created Dirt  1994 film ,0.9027172326999999,1
Abel Gance directed Le périscope,0.4106097221,1
Judith of Bohemia isMarriedTo Władysław I Herman,0.4380054474,1
Richard Attenborough isMarriedTo Sheila Sim,0.9833292365,1
Benito Alazraki created Santo Contra los Zombis,0.34250992539999997,1
Saeed Akhtar Mirza directed Salim Langde Pe Mat Ro,0.4700280428,1
Jacques Feyder created Crainquebille,0.4191691279,1
John I of Aragon isMarriedTo Martha of Armagnac,0.34250992539999997,1
Rodney Dangerfield actedIn Rover Dangerfield,0.414090246,1
Therese of Saxe-Hildburghausen isMarriedTo Ludwig I of Bavaria,0.5536646247,1
Michel Houellebecq created La Possibilité d'une île  film ,1.2981514335,1
Henri-Georges Clouzot created Le Corbeau,0.416775465,1
Abel Gance created Un drame au château d'Acre,0.42764258380000003,1
David Vickers isMarriedTo Tina Lord,0.429915905,1
Harriet G. Walker isMarriedTo T. B. Walker,0.9275230168999999,1
Prince Karl Anton of Hohenzollern isMarriedTo Princess Joséphine Caroline of Belgium,0.42764258380000003,1
Comoros hasOfficialLanguage Comorian language,0.4629982412,1
Jim Carrey isMarriedTo Lauren Holly,0.5020970702,1
Frederick IX of Denmark isMarriedTo Ingrid of Sweden,0.42764258380000003,1
Palito Ortega directed El Tío Disparate,0.42764258380000003,1
Aldo Ray isMarriedTo Jeff Donnell,0.4387450814,1
Marco Ferreri created Don't Touch the White Woman!,0.4198715389,1
Marco Ferreri directed Liza  film ,0.3854900301,1
Pierre Andre directed I'm Not Single,0.4413212836,1
Lindsay Rappaport isMarriedTo Clint Buchanan,0.42106398939999995,1
Isabel Coixet directed The Secret Life of Words,0.4850607514,1
Princess Maria Elisabeth of Bavaria isMarriedTo Prince Pedro Henrique of Orléans-Braganza,0.6114704609,1
Summer Roberts isMarriedTo Seth Cohen,0.4091893435,1
Nasser Taghvai directed Tales of Kish,0.42764258380000003,1
Cornel West created Race Matters,0.42464637759999996,1
Benito Alazraki directed Santo Contra los Zombis,0.3843609095,1
Władysław I Herman isMarriedTo Judith of Bohemia,0.9507640004000001,1
Louise Mountbatten isMarriedTo Gustaf VI Adolf of Sweden,0.7545145154,1
Henry VI of England isMarriedTo Margaret of Anjou,0.42764258380000003,1
Nasser Taghvai directed Captain Khorshid,0.4051913619,1
Frederick Augustus II of Saxony isMarriedTo Archduchess Marie Caroline of Austria,0.34250992539999997,1
Jimmy Fallon isMarriedTo Nancy Juvonen,0.4464122653,1
Emma Thompson isMarriedTo Kenneth Branagh,0.4203598201,1
Palito Ortega produced El Tío Disparate,0.39575290679999997,1
Prince Muhammad bin Talal isMarriedTo Princess Firyal of Jordan,0.9809149206000001,1
Constance of Austria isMarriedTo Sigismund III Vasa,0.43302387,1
Kay Bennett isMarriedTo Miguel Lopez-Fitzgerald,0.950914681,1
Manish Gupta created The Stoneman Murders,0.3425098658,1
Eddie Griffin created Dysfunktional Family,0.9833658934,1
François Dupeyron directed Monsieur Ibrahim,0.34250992539999997,1
Gaby Dellal isMarriedTo Eric Fellner,0.5235222578000001,1
Kimberly Kagan isMarriedTo Frederick Kagan,0.8552852273,1
Isabella of Burgundy  1270–1323  isMarriedTo Rudolph I of Germany,0.42014303799999997,1
Margaret of Anjou isMarriedTo Henry VI of England,0.42764258380000003,1
Mohéli isLocatedIn Comoros,0.4318556786,1
Alex Chandon actedIn Bad Karma  1991 film ,0.4231376648,1
Paul Spence created FUBAR 2  film ,0.5711666942,1
Gustaf V of Sweden isMarriedTo Victoria of Baden,0.42764258380000003,1
Jay Leno isMarriedTo Mavis Leno,0.4122210741,1
Kenneth Branagh created Love's Labour's Lost  2000 film ,0.9670999645999999,1
Richard Francis Burton isMarriedTo Isabel Burton,0.42764258380000003,1
Grand Empress Dowager Shangguan isMarriedTo Emperor Zhao of Han,0.9669585228,1
Sophie Amalie of Brunswick-Lüneburg isMarriedTo Frederick III of Denmark,0.7014061809000001,1
Quentin Tarantino directed My Best Friend's Birthday,0.8469986020999999,1
Alexandre Astruc directed The Crimson Curtain,0.42764258380000003,1
Daniel Rodney livesIn Lewes  Delaware,1.0271308422,1
Jacques Doillon directed The Pirate  1984 film ,0.42764258380000003,1
Anne Jeffreys isMarriedTo Robert Sterling,0.43381136659999997,1
Noboru Iguchi created RoboGeisha,0.41500681640000003,1
Jacques Feyder created L'Atlantide  1921 film ,0.43196851020000004,1
Zak Penn created The Grand  film ,0.764901042,1
Harry Enfield actedIn Kevin & Perry Go Large,0.4535547197,1
Joseph Warder livesIn Jeffersonville  Indiana,0.4050894678,1
Emilio Fernández directed The Torch  film ,0.5874875188,1
Lin Huiyin isMarriedTo Liang Sicheng,0.4177514613,1
Barbara Steele isMarriedTo James Poe,0.44754686950000006,1
Tony Bui created Three Seasons,0.42764258380000003,1
Jessica Bennett isMarriedTo Spike Lester,0.34250992539999997,1
Román Viñoly Barreto directed La Bestia debe morir,0.9015903473000001,1
Pieter Verhoeff created Mates  film ,0.4233150184,1
Princess Béatrice of Bourbon-Two Sicilies isMarriedTo Charles Napoléon,0.34250992539999997,1
Šarūnas Bartas directed Few of Us,0.39372560380000005,1
Laurence Harvey isMarriedTo Margaret Leighton,0.42764258380000003,1
Claudius isMarriedTo Agrippina the Younger,0.4469012618,1
James Rubin isMarriedTo Christiane Amanpour,0.42764258380000003,1
Tony Bui directed Three Seasons,0.8309075831999999,1
Beatrice d'Este isMarriedTo Ludovico Sforza,0.4962947369,1
Kenneth Branagh created A Midwinter's Tale,0.34250992539999997,1
Kenneth Branagh created Henry V  1989 film ,0.34250992539999997,1
John Cleese isMarriedTo Connie Booth,0.4528323114,1
Ansgar von Lahnstein isMarriedTo Nathalie Käppler,0.42764258380000003,1
Mai Zetterling directed Loving Couples  1964 film ,0.43243059520000005,1
Mongkut isMarriedTo Debsirindra,0.5061404109000001,1
King Vidor isMarriedTo Eleanor Boardman,0.7265754342,1
Suzy Kendall isMarriedTo Dudley Moore,0.4242663383,1
Paul Spence actedIn FUBAR  film ,0.41483873130000004,1
Robert Nathan isMarriedTo Anna Lee,0.5449169874,1
Siva Selliah diedIn Colombo,0.34250992539999997,1
George P. Putnam isMarriedTo Amelia Earhart,0.42764258380000003,1
Madeleine Stowe isMarriedTo Brian Benben,0.42764258380000003,1
JR Chandler isMarriedTo Marissa Tasker,0.9669585228,1
Abel Gance created La Folie du Docteur Tube,0.42764243479999997,1
David Vickers isMarriedTo Dorian Lord,0.4229846895,1
Daniel C. Miller wasBornIn Harrisburg  Pennsylvania,0.9509115219,1
Umberto I of Italy isMarriedTo Margherita of Savoy,0.4654657245,1
Emilio Fernández created Flor Silvestre,0.5185357928000001,1
Nathalie Käppler isMarriedTo Ansgar von Lahnstein,0.7268654108,1
Leonid Trauberg created The Return of Maxim,1.3252373934000001,1
Marty Feldman directed In God We Tru$t,0.42346706990000005,1
Henry IV of France isMarriedTo Margaret of Valois,0.3854900301,1
Sandy Lam isMarriedTo Jonathan Lee  record producer ,0.4003387988,1
James Poe isMarriedTo Barbara Steele,0.4850502908,1
Archduchess Maria Clementina of Austria isMarriedTo Francis I of the Two Sicilies,0.4503163993,1
Henrietta Barnett isMarriedTo Samuel Augustus Barnett,0.5247564316,1
Marty Feldman actedIn In God We Tru$t,0.4177514017,1
Kelly Cramer isMarriedTo Kevin Buchanan,0.8258458972,1
Leonid Trauberg directed The Return of Maxim,0.9662849903,1
Alan Rudolph directed Choose Me,0.5158090591,1
Frederick III of Denmark isMarriedTo Sophie Amalie of Brunswick-Lüneburg,0.6912422776,1
Alfonso XII of Spain isMarriedTo Mercedes of Orléans,0.4390053749,1
Alan Alda directed Sweet Liberty,0.42764264350000003,1
Dorothy Dandridge isMarriedTo Harold Nicholas,0.5376739502000001,1
Bert Haanstra directed Mirror of Holland,0.42764258380000003,1
Adriana Cramer isMarriedTo Rex Balsom,0.3425098956,1
Max Jacoby directed Dust  2009 film ,0.3838253021,1
John Wayne isMarriedTo Esperanza Baur,0.7559564114,1
Steve Case isMarriedTo Jean Case,0.4538693428,1
Alan Keen isMarriedTo Ann Keen,0.41545265909999995,1
Peter Sollett directed Raising Victor Vargas,0.34250992539999997,1
Tom Hanks isMarriedTo Rita Wilson,0.42764258380000003,1
