triple,stv,truth
athlete matthasselbeck athleteplaysforteam sportsteam seahawks,0.4330238998,1
sportsteam raptors teamplaysinleague sportsleague nba,0.4276426435,1
athlete anibalsanchez athleteplayssport sport baseball,0.4456453919,1
athlete tylerclippard athleteplayssport sport baseball,0.4134325087,1
male alexrios athleteplaysinleague sportsleague mlb,0.447586298,1
athlete seanburnett athleteplayssport sport baseball,0.4106098115,1
sportsteam pennstatenittanylions teamplaysinleague sportsleague ncaa,0.4276425838,1
personmexico ivanrodriguez athleteplaysinleague sportsleague mlb,0.4231376648,1
athlete chrissmith athleteplayssport sport baseball,0.7181857228,1
athlete ramonhernandez athleteplayssport sport baseball,0.4207715392,1
personasia juancruz athleteplaysforteam sportsteam newyorkyankees,0.3484957159,0
athlete dereklowe athleteplayssport sport baseball,0.6202318668,1
personmexico carlosbeltran athleteplaysinleague sportsleague mlb,0.5359350443,1
personaustralia davidross athleteplaysinleague sportsleague mlb,0.4251868129,1
athlete bradyquinn athleteplaysforteam sportsteam clevelandbrowns,0.4194733202,1
sportsleague nfl leaguestadiums stadiumoreventvenue fedexfield,0.4372947514,1
athlete joshphelps athleteplaysinleague sportsleague mlb,0.3854899704,1
athlete udonishaslem athleteledsportsteam sportsteam heat,0.0527665615,1
athlete pelfrey athleteledsportsteam sportsteam newyorkmets,0.487741679,1
personmexico jasonkubel athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico odalisperez athleteplaysinleague sportsleague mlb,0.3854900002,1
athlete baberuth athleteledsportsteam sportsteam newyorkyankees,0.4330237806,1
athlete kevingregg athleteplayssport sport baseball,0.43338117,1
coach jimharbaugh coachesteam sportsteam stanford,0.4258359373,0
sportsteam dallascowboys teamhomestadium stadiumoreventvenue cowboysstadium,0.7499176264,1
personmexico joelzumaya athleteplayssport sport baseball,0.4933720827,1
athlete vicentepadilla athleteplayssport sport baseball,0.4143873155,1
athlete joemorgan athleteplayssport sport baseball,0.4003387392,1
athlete amarestoudemire athleteledsportsteam sportsteam suns,0.4106097221,1
personmexico jasonbay athleteplaysforteam sportsteam pirates,0.4106097221,1
athlete brettmyers athleteplaysinleague sportsleague mlb,0.4324214458,1
athlete georgesherrill athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico hongchihkuo athleteplayssport sport baseball,0.4336505234,1
personaustralia derekfisher athleteplaysforteam sportsteam losangeleslakers,0.4919834733,1
athlete harmonkillebrew athleteplayssport sport baseball,0.4274127483,1
personmexico johngrabow athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico joshwillingham athleteplayssport sport baseball,0.4106097221,1
personmexico alfonsosoriano coachesteam sportsteam chicagocubs,0.4113820195,0
athlete royhalladay athleteplaysinleague sportsleague mlb,0.4174895287,1
athlete dmitriyoung athleteplaysinleague sportsleague mlb,0.4308820069,1
coach mikemacdougal athleteplayssport sport baseball,0.2291418165,1
athlete lukewalton athleteledsportsteam sportsteam losangeleslakers,0.4254617095,1
personmexico jasonbay athleteledsportsteam sportsteam pirates,0.4276425838,1
athlete matttreanor athleteplayssport sport baseball,0.4276425838,1
athlete eddiemathews athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete cococrisp athleteledsportsteam sportsteam redsox,0.4742409885,1
personmexico bradhawpe athleteledsportsteam sportsteam coloradorockies,0.4044215381,1
sportsteam losangelesclippers teamplaysinleague sportsleague nba,0.4276425838,1
athlete robinventura athleteplayssport sport baseball,0.4711411297,1
personmexico carlpavano athleteplayssport sport baseball,0.4226303697,1
athlete cococrisp athleteledsportsteam sportsteam redsox,0.4276425838,1
athlete nomargarciaparra athleteledsportsteam sportsteam dodgers,0.4770161211,1
athlete nady athleteplaysforteam sportsteam newyorkyankees,0.4218680859,1
athlete luisayala athleteplaysinleague sportsleague mlb,0.4250917435,1
sportsleague nba leaguestadiums stadiumoreventvenue arcoarena,0.4705142975,1
sportsteam hawks teamplaysinleague sportsleague nba,0.404810667,1
athlete hankaaron athleteplaysinleague sportsleague mlb,0.4480447769,0
personmexico shanevictorino athleteledsportsteam sportsteam phillies,0.4153022468,1
athlete chaseutley athletehomestadium stadiumoreventvenue amwayarena,0.3957529068,0
athlete walterpayton athleteplaysforteam sportsteam broncos,0.4106097221,0
sportsteam suns teamhomestadium stadiumoreventvenue usairwayscenter,0.3849399984,1
personmexico adamloewen athleteplayssport sport baseball,0.3957529068,1
athlete bosh athleteplaysforteam sportsteam raptors,0.4870060384,0
athlete courtneyfells athleteledsportsteam sportsteam wolfpack,0.4142830372,1
athlete mattlindstrom athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico dennisrodman athleteplaysinleague sportsleague mlb,0.4276425838,0
athlete adamrussell athleteplaysinleague sportsleague mlb,0.4925162494,1
personus royoswalt athleteplayssport sport baseball,0.418163985,1
male dye athleteledsportsteam sportsteam redsox,0.3148673415,0
athlete damioneasley athleteplayssport sport baseball,0.422607094,1
sportsleague nba leaguestadiums stadiumoreventvenue targetcenter,0.4276425838,1
personmexico hustonstreet athleteplaysinleague sportsleague mlb,0.4436353147,1
sportsteam pirates teamhomestadium stadiumoreventvenue pncpark,0.4469624162,1
personmexico jasonschmidt athleteplaysinleague sportsleague mlb,0.4159788489,1
athlete goosegossage athleteplaysinleague sportsleague mlb,0.4153741896,1
athlete mikelowell athleteplaysinleague sportsleague mlb,0.4148673415,1
personmexico jorgecampillo athleteplaysinleague sportsleague mlb,0.4105223119,1
athlete mattholliday athleteplayssport sport baseball,0.2420143038,1
athlete jakeplummer athleteplaysforteam sportsteam broncos,0.4436353147,1
personmexico mannyramirez athleteplaysforteam sportsteam dodgers,0.314021641,0
athlete shaq athleteplaysforteam sportsteam suns,0.0400338799,0
personmexico chrissampson athleteplaysinleague sportsleague mlb,0.3143872857,0
athlete joemays athleteplaysinleague sportsleague mlb,0.2907934368,1
personmexico iansnell athleteplaysinleague sportsleague mlb,0.3785089493,1
athlete arthurrhodes athleteplayssport sport baseball,0.4163707197,1
athlete melvinmora athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico codyross athleteplaysforteam sportsteam marlins,0.4276425838,1
sportsteam oaklandathletics teamhomestadium stadiumoreventvenue mcafeecoliseum,0.4276425838,1
athlete philsimms athleteledsportsteam sportsteam newyorkgiants,0.4545451701,1
athlete mattmurton athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete ronnycedeno athleteplaysinleague sportsleague mlb,0.737731576,1
personmexico joshwillingham athleteledsportsteam sportsteam marlins,0.4269327223,1
athlete markanderson athleteledsportsteam sportsteam newenglandpatriots,0.4115559578,0
coach kevinkouzmanoff athleteplayssport sport baseball,0.2697420597,1
personmexico raulvaldes athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico johnnydamon athleteplayssport sport baseball,0.462602824,1
personmexico jasonschmidt athleteplayssport sport baseball,0.4951242507,1
coach bradthompson athleteledsportsteam sportsteam packers,0.227642554,0
athlete michaelredd athleteledsportsteam sportsteam bucks,0.4148673415,1
athlete johnwetteland athleteplayssport sport baseball,0.6014671326,1
athlete garysheffield athleteledsportsteam sportsteam newyorkyankees,0.4634473324,1
athlete nickswisher athleteplayssport sport baseball,0.4143872857,1
personmexico josevalverde athleteplayssport sport baseball,0.4181512892,1
athlete tanyonsturtze athleteplayssport sport baseball,0.4475468695,1
coach greggpopovich worksfor sportsteam sanantonio,0.4474038184,1
sportsteam virginiatechhokies teamhomestadium stadiumoreventvenue lanestadium,0.4276425838,1
athlete jasonmichaels athleteplayssport sport baseball,0.4480448067,1
athlete chanhopark athleteplaysinleague sportsleague mlb,0.421138525,1
personasia brettgardner athleteledsportsteam sportsteam chicagocubs,0.4939731061,1
personmexico joshwillingham athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete markteixeira athleteplayssport sport baseball,0.4276425838,1
athlete barrybonds coachesteam sportsteam sanfranciscogiants,0.0211582541,0
athlete rogerclemens athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete andysonnanstine athleteplaysinleague sportsleague mlb,0.4148673117,1
athlete jasoncampbell athleteledsportsteam sportsteam redskins,0.4019257724,1
athlete chrissmith athleteplaysinleague sportsleague mlb,0.4557040632,1
athlete joebeimel athleteplaysinleague sportsleague mlb,0.4276423454,1
athlete ryanbraun athleteplaysinleague sportsleague mlb,0.4148387313,1
athlete guillermodiaz athleteplaysforteam sportsteam knicks,0.3276425838,0
sportsteam steelers teamplaysinleague sportsleague nfl,0.4098213613,1
personmexico jaybruce athleteplaysinleague sportsleague mlb,0.5978547335,1
athlete ronnyturiaf athleteledsportsteam sportsteam losangeleslakers,0.4862728119,1
athlete davidwells athleteplayssport sport baseball,0.4987069964,1
athlete seanburnett athleteplaysinleague sportsleague mlb,0.4242300987,1
athlete yorvittorrealba athleteplayssport sport baseball,0.4545196891,1
athlete nickyoung athleteplaysforteam sportsteam washingtonwizards,0.4276426435,0
sportsteam cavaliers teamhomestadium stadiumoreventvenue quickenloansarena,0.4155301154,1
athlete shawnestes athleteplaysinleague sportsleague mlb,0.4847095609,1
athlete mattmorris athleteplayssport sport baseball,0.4257425964,1
coach jefffulchino athleteplaysinleague sportsleague mlb,0.4847095609,1
athlete courtneyfells athleteplaysforteam sportsteam wolfpack,0.4336504936,1
sportsteam rams teamplaysinleague sportsleague nfl,0.4316927791,1
athlete pedroia athleteplaysforteam sportsteam redsox,0.4276425838,1
athlete ichirosuzuki athleteledsportsteam sportsteam seattlemariners,0.471540451,1
athlete hakimwarrick athleteplaysforteam sportsteam reds,0.4276426435,0
personmexico jeffmathis athleteplaysinleague sportsleague mlb,0.4475468695,1
athlete randyjohnson athleteplayssport sport baseball,0.9518507123,1
personmexico jasonbay coachesteam sportsteam pirates,0.3276425838,0
coach kameronloe athleteplayssport sport baseball,0.4276425838,1
personmexico ryanchurch athleteledsportsteam sportsteam newyorkmets,0.4242300987,1
athlete jasonvaritek athleteplaysinleague sportsleague mlb,0.3993825912,1
personmexico jaybruce athleteplaysforteam sportsteam reds,0.4265529215,1
coach richardjefferson coachesteam sportsteam nets,0.4063877165,0
athlete chaddurbin athleteplayssport sport baseball,0.9518505335,1
athlete roycering athleteplaysinleague sportsleague mlb,0.4124427032,1
athlete bradlidge athleteplayssport sport baseball,0.4276424944,1
male yogiberra athleteplaysinleague sportsleague mlb,0.4276426435,1
athlete marcbulger athleteledsportsteam sportsteam rams,0.4276425838,1
athlete carlcrawford athleteplaysinleague sportsleague mlb,0.4276425838,1
sport baseball sportusesstadium stadiumoreventvenue wrigleyfield,0.4276425838,1
athlete baldelli athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete seancasey athleteplaysinleague sportsleague mlb,0.3957529068,0
athlete philrizzuto athleteplaysinleague sportsleague mlb,0.3143873155,0
personmexico dennisrodman athleteplayssport sport baseball,0.4027642584,0
sportsleague nba leaguestadiums stadiumoreventvenue energysolutionsarena,0.3993825912,1
athlete clifffloyd athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete joenamath athleteplaysforteam sportsteam newyorkjets,0.4276425838,1
personmexico mannyramirez athleteledsportsteam sportsteam dodgers,0.4793237746,1
personmexico shanevictorino athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsleague mlb leaguestadiums stadiumoreventvenue minutemaidpark,0.7265754342,1
athlete gregoden athleteplaysforteam sportsteam suns,0.2183215737,0
athlete mikejacobs athleteplaysinleague sportsleague mlb,0.3989574909,1
coach chrisvolstad athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete brettfarve athleteplaysforteam sportsteam packers,0.4276425838,1
personmexico mattkemp athleteplaysforteam sportsteam dodgers,0.4475468695,1
sportsteam twins teamplaysinleague sportsleague mlb,0.4276425838,1
athlete chaseutley athleteplaysforteam sportsteam magic,0.0637039393,1
athlete jasonvaritek athleteplayssport sport baseball,0.9051499367,1
athlete mattgarza athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete johnsalmons athleteledsportsteam sportsteam kings,0.4276425838,1
sportsleague ncaa leaguestadiums stadiumoreventvenue jacktricestadium,0.4276425838,1
coach scottproctor athleteplayssport sport baseball,0.4965789616,1
athlete micahowings athleteplayssport sport baseball,0.4143444896,1
sportsteam bostonbruins teamhomestadium stadiumoreventvenue tdbanknorthgarden,0.4276425838,1
sportsleague mlb leaguestadiums stadiumoreventvenue historicfenwaypark,0.5322933197,1
athlete davidcone athleteplaysinleague sportsleague mlb,0.4717988074,1
athlete hirokikuroda athleteplaysinleague sportsleague mlb,0.4240394235,1
athlete jalenrose athleteplayssport sport baseball,0.0860010803,0
athlete davidjustice athleteplaysinleague sportsleague mlb,0.4850607812,1
sportsteam rockets teamhomestadium stadiumoreventvenue toyotacenter,0.9446018338,1
personmexico markmcgwire athleteledsportsteam sportsteam louiscardinals,0.4121142924,1
athlete tanyonsturtze athleteplaysinleague sportsleague mlb,0.4256930053,1
personmexico lukescott athleteplayssport sport baseball,0.4792590737,1
athlete albertpujols athleteplayssport sport baseball,0.4792590737,1
athlete johnnycueto athleteplayssport sport baseball,0.4254058003,1
athlete tracymcgrady athleteledsportsteam sportsteam rockets,0.414283067,1
athlete mattholliday athleteplaysinleague sportsleague mlb,0.4480448067,1
athlete gregorblanco athleteplayssport sport baseball,0.4480448067,1
athlete jamariomoon athleteplaysforteam sportsteam raptors,0.3957529068,0
personmexico oliverperez athleteplaysinleague sportsleague mlb,0.4010510445,1
athlete danfouts athleteledsportsteam sportsteam sandiegochargers,0.4276425838,1
sportsteam minnesotatimberwolves teamhomestadium stadiumoreventvenue targetcenter,0.4984743297,1
athlete chanhopark athleteplayssport sport baseball,0.8421064019,1
athlete jonathanvilma athleteledsportsteam sportsteam neworleanssaints,0.7502313852,1
coach rickieweeks athleteplayssport sport baseball,0.4830569625,1
personmexico alexrodriguez athleteledsportsteam sportsteam newyorkyankees,0.4214709699,1
personmexico jimjackson athleteplaysforteam sportsteam knicks,0.4162326753,1
athlete dustinackley athleteplaysinleague sportsleague mlb,0.4350887239,1
sportsleague mlb leaguestadiums stadiumoreventvenue metrodome,0.4148673415,1
coach josearredondo athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete keithhernandez athleteplayssport sport baseball,0.4276425838,1
athlete brianmoehler athleteplayssport sport baseball,0.4276427925,1
athlete davidprice athleteplayssport sport baseball,0.4276425838,1
sportsteam sandiegochargers teamhomestadium stadiumoreventvenue petcopark,0.440461129,1
athlete giambi coachesteam sportsteam newyorkyankees,0.1153895855,1
personmexico codyross athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico danuggla athleteplaysinleague sportsleague mlb,0.1153895333,1
personmexico codyross athleteplayssport sport baseball,0.4276425838,1
coach mikefontenot athleteplaysinleague sportsleague mlb,0.5414074659,1
coach johnbuck athleteplayssport sport baseball,0.4163707495,1
athlete carlospena athleteplayssport sport baseball,0.4191691875,1
sportsleague nfl leaguestadiums stadiumoreventvenue lpfield,0.4276425838,1
athlete reggienelson athleteledsportsteam sportsteam magic,0.419932425,0
athlete carsonpalmer athleteledsportsteam sportsteam bengals,0.4276425838,1
athlete edgarmartinez athleteplayssport sport baseball,0.4214894772,1
athlete jonathanvilma athleteplaysforteam sportsteam neworleanssaints,0.4154196978,1
athlete jonathanpapelbon athleteplayssport sport baseball,0.4372947514,1
personmexico jorgecantu athleteplayssport sport baseball,0.4169063568,1
athlete udonishaslem athleteplaysforteam sportsteam heat,0.4264131486,1
athlete kirbypuckett athleteplaysforteam sportsteam twins,0.4574891925,1
athlete pejastojakovic athleteledsportsteam sportsteam sacramentostatehornets,0.4076376295,0
athlete luisayala athleteplayssport sport baseball,0.4276425838,1
sportsleague nhl leaguestadiums stadiumoreventvenue aircanadacenter,0.4623410404,1
sportsteam atlantabraves teamhomestadium stadiumoreventvenue turnerfield,0.4171752036,1
personmexico joelzumaya athleteplaysinleague sportsleague mlb,0.4276426435,1
athlete claudiovargas athleteplayssport sport baseball,0.4534059167,1
athlete troytulowitzki athleteplayssport sport baseball,0.4344629347,1
coach markhendrickson athleteplayssport sport baseball,0.4276425838,1
athlete kevincash athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete harmonkillebrew athleteplaysinleague sportsleague mlb,0.426105231,1
sportsteam newyorkmets teamplaysinleague sportsleague mlb,0.4162326753,1
athlete mikejacobs athleteplayssport sport baseball,0.4276425838,1
athlete jacquejones athleteplayssport sport baseball,0.4158916473,1
athlete fernandoabad coachesteam sportsteam newyorkmets,0.4333812594,0
personasia rickankiel athleteledsportsteam sportsteam louiscardinals,0.0427642584,0
athlete jairjurrjens athleteplaysinleague sportsleague mlb,0.4467203617,1
athlete joshjohnson athleteplayssport sport baseball,0.5130563974,1
sportsteam philadelphiaphillies teamhomestadium stadiumoreventvenue citizenbankpark,0.4330237806,1
athlete ronnyturiaf athleteplaysforteam sportsteam losangeleslakers,0.4493889809,1
athlete billmazeroski athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jeffkarstens athleteplayssport sport baseball,0.4234279096,1
athlete uguethurbina athleteplayssport sport baseball,0.4246463776,1
athlete chrisbritton athleteplayssport sport baseball,0.4276424646,1
athlete carlcrawford athleteplayssport sport baseball,0.4276425838,1
sportsteam bills teamhomestadium stadiumoreventvenue ralphwilsonstadium,0.489992559,1
athlete tywigginton athleteplaysforteam sportsteam houstonastros,0.4259421229,0
coach jj+AF8AXw-hardy athleteplayssport sport baseball,0.4643097818,1
sportsteam n1985chicagobears teamplaysinleague sportsleague nfl,0.4276425838,1
athlete rickynolasco athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam portlandtrailblazers teamhomestadium stadiumoreventvenue rosegardenarena,0.6498667002,1
athlete williestargell athleteplayssport sport baseball,0.7095966935,1
personmexico josecontreras athleteplayssport sport baseball,0.4628247619,1
coach jj+AF8AXw-hardy athleteplaysinleague sportsleague mlb,0.4218543768,1
sportsteam reds teamplaysinleague sportsleague mlb,0.4276425838,1
athlete daisukematsuzaka athleteplaysinleague sportsleague mlb,0.4180829227,1
personmexico iansnell athleteplayssport sport baseball,0.4820273817,1
athlete bradbutler athleteledsportsteam sportsteam charlottebobcats,0.3956604898,0
athlete jasonvargas athleteplaysinleague sportsleague mlb,0.467564255,1
personmexico jasonmarquis athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jasonvargas athleteplayssport sport baseball,0.3988951445,1
athlete joemauer athleteplayssport sport baseball,0.4475468695,1
personasia brettgardner athleteplayssport sport baseball,0.4300121665,1
athlete jefffrancoeur athleteplaysforteam sportsteam atlantabraves,0.4153022468,1
athlete shawnestes athleteplayssport sport baseball,0.4180829227,1
athlete senecawallace athleteplaysforteam sportsteam seahawks,0.4195937812,1
athlete damioneasley athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete natemclouth athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete trentgreen athleteplaysforteam sportsteam rams,0.4153022468,1
athlete randywolf athleteplayssport sport baseball,0.3854900301,1
sportsteam leafs teamplaysinleague sportsleague nhl,0.4229934812,1
athlete ryanfreel athleteplaysinleague sportsleague mlb,0.4276423454,1
personmexico jasonfrasor athleteplaysinleague sportsleague mlb,0.422993511,1
sportsleague nba leaguestadiums stadiumoreventvenue americanairlinesarena,0.446823746,1
athlete matttreanor athleteplaysinleague sportsleague mlb,0.50589782,1
personmexico jorgesosa athleteplaysinleague sportsleague mlb,0.499307543,1
athlete ramonhernandez athleteplaysinleague sportsleague mlb,0.4259463549,1
sportsteam diamondbacks teamplaysinleague sportsleague mlb,0.4276425838,1
personmexico brianfuentes athleteplaysinleague sportsleague mlb,0.4106098115,1
athlete marcbulger athleteplaysforteam sportsteam rams,0.4276426733,1
athlete albertpujols athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete billmueller athleteplaysinleague sportsleague mlb,0.4276425838,1
male alexrios athleteplaysforteam sportsteam bluejays,0.4276425838,1
personmexico alfredoamezaga athleteplayssport sport baseball,0.4276425838,1
personmexico markloretta athleteplayssport sport baseball,0.4998838305,1
personmexico brianfuentes athleteplayssport sport baseball,0.4276425838,1
personmexico jasonkubel athleteplayssport sport baseball,0.4177514017,1
athlete brettfarve athleteledsportsteam sportsteam packers,0.4276425838,1
athlete craigbiggio athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete yunieskybetancourt athleteplaysinleague sportsleague mlb,0.446823746,1
athlete ryanfreel athleteledsportsteam sportsteam reds,0.4325021505,1
sportsteam clippers teamhomestadium stadiumoreventvenue staplescenter,0.4276425838,1
athlete mattholliday athleteplaysforteam sportsteam coloradorockies,0.4276425838,1
athlete mikecameron athleteplayssport sport baseball,0.965231508,1
athlete mikecameron athleteledsportsteam sportsteam brewers,0.4318557382,1
athlete lennydykstra athleteplaysinleague sportsleague mlb,0.4762189686,1
athlete octaviodotel athleteplayssport sport baseball,0.4373797476,1
athlete georgesherrill athleteplayssport sport baseball,0.4574847221,1
personus kobebryant athleteledsportsteam sportsteam losangeleslakers,0.7264121056,1
athlete scottlinebrink athleteplaysinleague sportsleague mlb,0.4786732495,1
athlete claybuchholz athleteplayssport sport baseball,0.4177514613,1
athlete caseyblake athleteplaysinleague sportsleague mlb,0.4196336567,1
athlete mikelowell athleteplayssport sport baseball,0.4276425838,1
athlete wilsonchandler athleteplaysforteam sportsteam knicks,0.4504233599,1
personmexico carlpavano athleteplaysinleague sportsleague mlb,1,1
personmexico michaelbourn athleteledsportsteam sportsteam houstonastros,0.4259463847,0
coach scottschoeneweis athleteplayssport sport baseball,0.3993825614,1
athlete blakedewitt athleteplayssport sport baseball,0.4276425838,1
sportsleague nfl leaguestadiums stadiumoreventvenue ralphwilsonstadium,0.4261480272,1
sportsteam atlantahawks teamhomestadium stadiumoreventvenue philipsarena,0.501691103,1
athlete andreabargnani athleteledsportsteam sportsteam raptors,0.497374922,1
athlete evanlongoria athleteplayssport sport baseball,0.4365056455,1
athlete charliebatch athleteledsportsteam sportsteam steelers,0.4338943958,1
athlete jamiemoyer athleteplaysinleague sportsleague mlb,0.5829318166,1
coach paulbyrd athleteplayssport sport baseball,0.4762240052,1
athlete rafaelsoriano athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete josereyes athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete akinoriiwamura athleteplaysforteam sportsteam tampabaydevilrays,0.4276425838,1
athlete berniewilliams athleteledsportsteam sportsteam newyorkyankees,0.4276425838,1
athlete brianmoehler athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam mavericks teamhomestadium stadiumoreventvenue americanairlinescenter,0.0159104131,1
athlete shinsoochoo athleteplayssport sport baseball,0.4143873751,1
athlete cococrisp athleteplaysforteam sportsteam redsox,0.3992563188,1
athlete jedlowrie athleteplaysinleague sportsleague mlb,0.4476759434,1
athlete markreynolds athleteplaysinleague sportsleague mlb,0.4782646596,1
athlete shelleyduncan athleteplayssport sport baseball,0.395940274,1
personmexico michaelbourn athleteplayssport sport baseball,0.4166200161,1
athlete mikeschmidt athleteplayssport sport baseball,0.4956986308,1
athlete chuckjames athleteplaysinleague sportsleague mlb,0.4631760418,1
personmexico freddysanchez athleteplaysinleague sportsleague mlb,0.4476759434,1
coach markkotsay athleteplaysinleague sportsleague mlb,0.4335804582,1
athlete ryantheriot athleteplayssport sport baseball,0.5158090591,1
athlete koyiehill athleteplaysinleague sportsleague mlb,0.5640068054,1
coach sethsmith athleteplayssport sport baseball,0.4154525697,1
personmexico mattdiaz athleteplaysinleague sportsleague mlb,0.9362545609,1
sportsleague nfl leaguestadiums stadiumoreventvenue mcafeecoliseum,0.4276426435,1
male dye athleteplaysforteam sportsteam redsox,0.1722479284,0
athlete rickvandenhurk athleteplaysinleague sportsleague mlb,0.4113820791,1
sportsleague mlb leaguestadiums stadiumoreventvenue comerica,0.4254616201,1
personmexico daviddejesus athleteplaysinleague sportsleague mlb,0.4475468695,1
athlete kipwells athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete joshhamilton athleteplaysinleague sportsleague mlb,0.4318322241,1
coach mikefontenot athleteplayssport sport baseball,0.4107668698,1
athlete jimrice athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam philadelphia76ers teamplaysinleague sportsleague nba,0.5158090591,1
athlete freddiejones athleteplaysforteam sportsteam losangeleslakers,0.4749694765,1
athlete ericgordon athleteplaysforteam sportsteam clippers,0.4276425838,0
athlete davidprice athleteplaysinleague sportsleague mlb,0.4906888008,1
personmexico alexrodriguez athleteplaysforteam sportsteam newyorkyankees,0.446823746,1
personmexico jasonmarquis athleteplayssport sport baseball,0.5020970702,1
sportsteam oaklandathletics teamplaysinleague sportsleague mlb,0.4181512892,1
athlete woodywilliams athleteplayssport sport baseball,0.420143038,1
athlete markgrace athleteplaysinleague sportsleague mlb,0.4547978938,1
athlete fabriciooberto athleteplaysforteam sportsteam sanantonio,0.408213675,1
personmexico lukehudson athleteplayssport sport baseball,0.4115637541,1
sportsteam iowastate teamhomestadium stadiumoreventvenue jacktricestadium,0.5664188266,1
athlete georgebrett athleteplayssport sport baseball,0.4276425838,1
athlete timhudson athleteplaysinleague sportsleague mlb,0.3989317715,1
personmexico alexicasilla athleteplayssport sport baseball,0.4318557382,1
athlete jobachamberlain athleteplaysinleague sportsleague mlb,0.6202318072,1
athlete walterpayton athleteledsportsteam sportsteam broncos,0.2629473686,0
athlete philnevin athleteplayssport sport baseball,0.4276425838,1
athlete jasonkendall athleteplayssport sport baseball,0.4372947514,1
athlete jackierobinson athleteplaysforteam sportsteam brooklyndodgers,0.4466849864,1
athlete miltonbradley athleteplaysinleague sportsleague mlb,0.6821832657,1
athlete felixpie athleteledsportsteam sportsteam chicagocubs,0.7276426435,1
athlete chipperjones athleteplaysforteam sportsteam atlantabraves,0.4276425838,1
athlete petermoylan athleteplaysinleague sportsleague mlb,0.4474327564,1
sportsteam newyorkgiants teamhomestadium stadiumoreventvenue giantsstadium,0.4176021516,1
personmexico jaygibbons athleteledsportsteam sportsteam orioles,0.5916664004,1
athlete rickeyhenderson athleteplayssport sport baseball,0.4152041972,1
athlete bartstarr athleteplaysforteam sportsteam packers,0.4919268191,1
personmexico nickpunto athleteplaysforteam sportsteam twins,0.4276425838,1
athlete jimkelly athleteplaysforteam sportsteam bills,0.7456231117,1
athlete jeffkent athleteplayssport sport baseball,0.4276425838,1
personmexico brianmccann athleteplaysinleague sportsleague mlb,0.4241876602,1
coach joeborowski athleteplayssport sport baseball,0.4276425838,1
athlete jasonkendall athleteplaysinleague sportsleague mlb,0.6256498814,1
athlete takashisaito athleteplaysinleague sportsleague mlb,0.5276425838,1
athlete kellyjohnson athleteledsportsteam sportsteam atlantabraves,0.4276425838,1
sportsteam losangelesclippers teamhomestadium stadiumoreventvenue staplescenter,0.8276425838,1
personmexico markteahen athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam memphisgrizzlies teamplaysinleague sportsleague nba,0.4276425838,1
sportsteam auburntigers teamhomestadium stadiumoreventvenue jordanharestadium,0.4276425838,1
athlete xaviernady athleteplaysforteam sportsteam newyorkyankees,0.4059870839,0
sport baseball sportusesstadium stadiumoreventvenue targetfield,0.4113820195,1
athlete samcassell athleteplaysforteam sportsteam bostonceltics,0.0820804238,1
athlete chadbradford athleteplayssport sport baseball,0.7305878401,1
athlete jacquejones athleteplaysinleague sportsleague mlb,0.7305878401,1
personmexico joeygathright athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete alcidesescobar athleteplaysinleague sportsleague mlb,0.4148673117,1
personmexico adamloewen athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete mattgarza athleteplayssport sport baseball,0.4793458283,1
sportsleague nfl leaguestadiums stadiumoreventvenue paulbrownstadium,0.4276425838,1
athlete alexeiramirez athleteplaysinleague sportsleague mlb,0.4065216482,1
athlete aj+AF8AXw-pierzynski athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jamesloney athleteplayssport sport baseball,0.4276425838,1
